accuracy,loss,val_accuracy,val_loss,epoch,signal
0.8626551032066345,0.4291893541812897,0.5870967507362366,1.690136432647705,0.0,
0.8814206123352051,0.29577112197875977,0.6121588349342346,2.0679450035095215,1.0,
0.8999069333076477,0.23060233891010284,0.6666253209114075,1.2474803924560547,2.0,
0.9154466390609741,0.18204645812511444,0.6591191291809082,2.0218050479888916,3.0,
0.9246588349342346,0.15713050961494446,0.6690446734428406,1.9025079011917114,4.0,
0.9321029782295227,0.14203330874443054,0.6658809185028076,3.007422924041748,5.0,
0.932335615158081,0.14107945561408997,0.691501259803772,2.245337963104248,6.0,
0.9359956383705139,0.13085708022117615,0.6633374691009521,3.1561849117279053,7.0,
0.9371743202209473,0.12788964807987213,0.6831885576248169,2.9663596153259277,8.0,
0.9384305477142334,0.12719449400901794,0.6724565625190735,3.7620468139648438,9.0,
,,,,,"[0.8263686299324036, 0.8792783617973328]"
