accuracy,loss,val_accuracy,val_loss,epoch,signal
0.4234394431114197,1.445033073425293,0.3932584226131439,1.892035961151123,0.0,
0.4989856481552124,1.3160860538482666,0.3985018730163574,2.0225632190704346,1.0,
0.5413233637809753,1.2512872219085693,0.3861423134803772,2.1946702003479004,2.0,
0.5643882751464844,1.1982672214508057,0.3905118703842163,2.207368850708008,3.0,
0.5731585621833801,1.1706631183624268,0.388389527797699,2.329521894454956,4.0,
0.5801185965538025,1.1510227918624878,0.40106117725372314,2.417402744293213,5.0,
0.5877808928489685,1.1383315324783325,0.39057427644729614,2.3178012371063232,6.0,
0.5907927751541138,1.128071665763855,0.3863919973373413,2.5275137424468994,7.0,
0.5917915105819702,1.123645544052124,0.3925717771053314,2.5603373050689697,8.0,
0.5922597050666809,1.1174393892288208,0.39357054233551025,2.62092924118042,9.0,
,,,,,"[1.4181561470031738, 0.5505025386810303]"
