accuracy,loss,val_accuracy,val_loss,epoch,signal
0.5877348780632019,0.9585816860198975,0.6263889074325562,1.2088996171951294,0.0,
0.6866217255592346,0.7009724974632263,0.6509804129600525,1.3386300802230835,1.0,
0.7259702086448669,0.6250007748603821,0.6446486711502075,1.4429347515106201,2.0,
0.7456597089767456,0.5833169221878052,0.6394199132919312,1.4608492851257324,3.0,
0.7583333253860474,0.5560199618339539,0.641952633857727,1.4323225021362305,4.0,
0.7675347328186035,0.5351430177688599,0.6476306915283203,1.4669753313064575,5.0,
0.7722222208976746,0.5245623588562012,0.6628267765045166,1.395277976989746,6.0,
0.7767463326454163,0.5149224996566772,0.659354567527771,1.4577869176864624,7.0,
0.7790543437004089,0.5117562413215637,0.6632761359214783,1.3754727840423584,8.0,
0.7804636359214783,0.5092245936393738,0.6547385454177856,1.3921003341674805,9.0,
0.7835988402366638,0.5025190114974976,0.6643790602684021,1.3931699991226196,10.0,
0.7830984592437744,0.500200092792511,0.6693218946456909,1.3460071086883545,11.0,
0.7849775552749634,0.49456754326820374,0.6594362854957581,1.4791975021362305,12.0,
0.7850285768508911,0.49560311436653137,0.6608660221099854,1.4479975700378418,13.0,
0.7881842255592346,0.4890356659889221,0.6613970398902893,1.5364363193511963,14.0,
0.7869995832443237,0.49181196093559265,0.6692810654640198,1.4007126092910767,15.0,
0.7883782386779785,0.4854702353477478,0.6615195870399475,1.5207500457763672,16.0,
0.7884191274642944,0.49158748984336853,0.6617238521575928,1.5945003032684326,17.0,
0.7871527671813965,0.48619088530540466,0.6594771146774292,1.4395360946655273,18.0,
0.787796139717102,0.4838351011276245,0.6645016074180603,1.4567041397094727,19.0,
0.7888786792755127,0.4860229790210724,0.670016348361969,1.5297719240188599,20.0,
0.7888174057006836,0.48289963603019714,0.6494689583778381,1.6420598030090332,21.0,
0.788174033164978,0.4836805462837219,0.6527777910232544,1.5280022621154785,22.0,
0.7883374094963074,0.47767695784568787,0.6637254953384399,1.5440443754196167,23.0,
0.7897058725357056,0.4794325828552246,0.6614787578582764,1.4983757734298706,24.0,
0.7919934391975403,0.4786145091056824,0.6611519455909729,1.465489149093628,25.0,
0.7914624214172363,0.4777017831802368,0.6577205657958984,1.5353988409042358,26.0,
0.7902266979217529,0.4844176471233368,0.6580473780632019,1.6305620670318604,27.0,
0.7902982234954834,0.4781806468963623,0.6636029481887817,1.6022292375564575,28.0,
0.7917789816856384,0.47888869047164917,0.6660130620002747,1.451162338256836,29.0,
0.7901347875595093,0.48352181911468506,0.6604574918746948,1.4938313961029053,30.0,
0.7924938797950745,0.4784711003303528,0.6569444537162781,1.702509880065918,31.0,
0.7906760573387146,0.4785957336425781,0.6690768003463745,1.525565505027771,32.0,
0.7916462421417236,0.4772070646286011,0.664419949054718,1.544237494468689,33.0,
0.7901960611343384,0.4813483655452728,0.6611928343772888,1.5383174419403076,34.0,
0.7905228734016418,0.47685176134109497,0.6627859473228455,1.5597314834594727,35.0,
0.7933108806610107,0.47399336099624634,0.6710784435272217,1.4136369228363037,36.0,
0.7896344065666199,0.4773024618625641,0.6616830229759216,1.5523720979690552,37.0,
0.7918198704719543,0.4761901795864105,0.6631127595901489,1.4314213991165161,38.0,
0.7911764979362488,0.47963884472846985,0.6750816702842712,1.4232234954833984,39.0,
0.7929432392120361,0.47673195600509644,0.6714869141578674,1.5075135231018066,40.0,
0.7895424962043762,0.47827503085136414,0.6549019813537598,1.5000221729278564,41.0,
0.792167067527771,0.4779498875141144,0.671160101890564,1.570581316947937,42.0,
0.7931883335113525,0.471267431974411,0.6680964231491089,1.4824248552322388,43.0,
0.791299045085907,0.47798705101013184,0.6564133763313293,1.613228440284729,44.0,
0.792544960975647,0.4711057245731354,0.6691585183143616,1.5395716428756714,45.0,
0.7925143241882324,0.47258391976356506,0.6719771027565002,1.55903160572052,46.0,
0.7930147051811218,0.4760840833187103,0.6683415174484253,1.4636414051055908,47.0,
0.7916870713233948,0.4758656322956085,0.6677696108818054,1.5378310680389404,48.0,
0.7931780815124512,0.47671058773994446,0.6662173271179199,1.7244473695755005,49.0,
0.7933415174484253,0.47228342294692993,0.6572303771972656,1.6211252212524414,50.0,
0.7938418984413147,0.47033292055130005,0.6555963754653931,1.6424075365066528,51.0,
0.7935763597488403,0.47434261441230774,0.6591503024101257,1.587902307510376,52.0,
0.7936887145042419,0.4729522466659546,0.6661356091499329,1.7354192733764648,53.0,
0.7936989665031433,0.47488933801651,0.6769607663154602,1.5671441555023193,54.0,
0.7915747761726379,0.4713362455368042,0.6683823466300964,1.4973520040512085,55.0,
0.7925755977630615,0.47428038716316223,0.6564950942993164,1.6051535606384277,56.0,
0.7920343279838562,0.4741491675376892,0.6524101495742798,1.6877351999282837,57.0,
0.7933721542358398,0.4696826934814453,0.6713235378265381,1.5838872194290161,58.0,
0.7933006286621094,0.46691304445266724,0.6683415174484253,1.6957018375396729,59.0,
0.7929023504257202,0.4689793884754181,0.6750408411026001,1.7214959859848022,60.0,
0.7933006286621094,0.4755622148513794,0.6586601138114929,1.9582626819610596,61.0,
0.7933210730552673,0.46945521235466003,0.6625000238418579,1.6041208505630493,62.0,
0.7945159077644348,0.46640342473983765,0.6622549295425415,1.6725332736968994,63.0,
0.7947303652763367,0.46977871656417847,0.6712827086448669,1.576419472694397,64.0,
0.79189133644104,0.47144532203674316,0.6709150075912476,1.5695236921310425,65.0,
0.7946793437004089,0.4715217649936676,0.6598447561264038,1.6209300756454468,66.0,
0.795098066329956,0.4654313623905182,0.6663398742675781,1.5461355447769165,67.0,
0.7932496070861816,0.47245654463768005,0.6703022718429565,1.5765668153762817,68.0,
0.7939440608024597,0.46945881843566895,0.6571487188339233,1.8842986822128296,69.0,
0.7934742569923401,0.4740718603134155,0.6649101376533508,1.598548412322998,70.0,
0.7927185297012329,0.47307321429252625,0.6654411554336548,1.5577940940856934,71.0,
0.7939031720161438,0.47678589820861816,0.6724264621734619,1.5641204118728638,72.0,
0.7950776219367981,0.4750066101551056,0.6701388955116272,1.5747023820877075,73.0,
0.7951287031173706,0.4665495455265045,0.6598447561264038,1.7664315700531006,74.0,
0.7938317060470581,0.46596646308898926,0.6719771027565002,1.680567979812622,75.0,
0.7932904362678528,0.47385457158088684,0.663807213306427,1.6479835510253906,76.0,
0.7925551533699036,0.47050362825393677,0.6686683297157288,1.500678539276123,77.0,
0.7929329872131348,0.4707072675228119,0.6667075157165527,1.5182793140411377,78.0,
0.791911780834198,0.4740786552429199,0.6614379286766052,1.562410593032837,79.0,
0.7951797246932983,0.4708503782749176,0.6750408411026001,1.6019792556762695,80.0,
0.7936989665031433,0.46824002265930176,0.6541258096694946,1.4279671907424927,81.0,
0.7938112616539001,0.4712151288986206,0.6630310416221619,1.6205990314483643,82.0,
0.792544960975647,0.4737055003643036,0.6662173271179199,1.7473856210708618,83.0,
0.7926777005195618,0.472286581993103,0.6620506644248962,1.5167174339294434,84.0,
0.7940972447395325,0.47572144865989685,0.6628267765045166,1.5153698921203613,85.0,
0.7939848899841309,0.4711592197418213,0.668749988079071,1.5708332061767578,86.0,
0.7950061559677124,0.4738471210002899,0.6699755191802979,1.5461151599884033,87.0,
0.7948018908500671,0.46724990010261536,0.669403612613678,1.7284270524978638,88.0,
0.7943525314331055,0.47271081805229187,0.6645424962043762,1.5649785995483398,89.0,
0.7951899766921997,0.4701860547065735,0.6740196347236633,1.6821727752685547,90.0,
0.7934742569923401,0.4701208472251892,0.6710784435272217,1.5252506732940674,91.0,
0.7946997284889221,0.4708036184310913,0.6618055701255798,1.5312988758087158,92.0,
0.792442798614502,0.47442805767059326,0.6679329872131348,1.5171502828598022,93.0,
0.7926777005195618,0.4755939245223999,0.6515931487083435,1.7141331434249878,94.0,
0.7951797246932983,0.4694264531135559,0.6500816941261292,1.711266040802002,95.0,
0.7946793437004089,0.47120028734207153,0.6677696108818054,1.4182138442993164,96.0,
0.7931678891181946,0.4708302617073059,0.6707108020782471,1.6103087663650513,97.0,
0.7943117022514343,0.472136527299881,0.6756535768508911,1.5604238510131836,98.0,
0.7941789031028748,0.4687809944152832,0.6765114665031433,1.4724706411361694,99.0,
,,,,,"[0.7012001872062683, 0.7713767886161804]"
