accuracy,loss,val_accuracy,val_loss,epoch,signal
0.7900186777114868,0.6352870464324951,0.7086650133132935,1.0063705444335938,0.0,
0.8087583184242249,0.5316608548164368,0.7038556933403015,1.0137981176376343,1.0,
0.8240049481391907,0.47361019253730774,0.677860677242279,1.1989942789077759,2.0,
0.8374689221382141,0.43444353342056274,0.6977197527885437,1.220841884613037,3.0,
0.8470045328140259,0.41009438037872314,0.6834991574287415,1.2587451934814453,4.0,
0.8548092842102051,0.39359644055366516,0.6910447478294373,1.213281273841858,5.0,
0.8603648543357849,0.3831928074359894,0.6865671873092651,1.2882181406021118,6.0,
0.8612872958183289,0.38057392835617065,0.6750829219818115,1.3593207597732544,7.0,
0.8643863797187805,0.3731130361557007,0.6904643177986145,1.2958130836486816,8.0,
0.8659307360649109,0.3694111704826355,0.6861525774002075,1.2802636623382568,9.0,
0.8677342534065247,0.36694350838661194,0.6878523826599121,1.3718030452728271,10.0,
0.8670190572738647,0.36488091945648193,0.6737562417984009,1.467012643814087,11.0,
0.8689780235290527,0.3631003797054291,0.6803067922592163,1.5325639247894287,12.0,
0.8687085509300232,0.3621375560760498,0.6756218671798706,1.5732721090316772,13.0,
0.8706467747688293,0.35787367820739746,0.6804726123809814,1.4843811988830566,14.0,
0.8709369897842407,0.3587111234664917,0.682338297367096,1.5242143869400024,15.0,
0.8718905448913574,0.3574274480342865,0.6831675171852112,1.344505786895752,16.0,
0.8716832399368286,0.35651475191116333,0.6854063272476196,1.4192143678665161,17.0,
0.8730514049530029,0.3540114760398865,0.6788972020149231,1.407055377960205,18.0,
0.8737769722938538,0.3526979088783264,0.6829187273979187,1.4388563632965088,19.0,
0.8713619112968445,0.35880401730537415,0.6777777671813965,1.4554086923599243,20.0,
0.8747719526290894,0.3536908030509949,0.6919154524803162,1.4518688917160034,21.0,
0.8736629486083984,0.3510400950908661,0.677860677242279,1.563584804534912,22.0,
0.8743677735328674,0.35074707865715027,0.6817578673362732,1.550392746925354,23.0,
0.8746786713600159,0.3520853519439697,0.6845356822013855,1.4382131099700928,24.0,
0.874813437461853,0.3510132133960724,0.6829187273979187,1.5256346464157104,25.0,
0.8740982413291931,0.3519648313522339,0.6832504272460938,1.5007433891296387,26.0,
0.8742848038673401,0.3512802720069885,0.6867744326591492,1.459490180015564,27.0,
0.8747615814208984,0.3486503064632416,0.6864013075828552,1.5058178901672363,28.0,
0.8766480088233948,0.3456903398036957,0.688930332660675,1.4805625677108765,29.0,
0.8741915225982666,0.35191866755485535,0.686981737613678,1.4680346250534058,30.0,
0.8772802948951721,0.3496019244194031,0.6862354874610901,1.5073806047439575,31.0,
0.8756737112998962,0.34369605779647827,0.6861940026283264,1.4747711420059204,32.0,
0.8741397261619568,0.3507120907306671,0.6836650371551514,1.5502952337265015,33.0,
0.8754456639289856,0.34939005970954895,0.6844527125358582,1.8151278495788574,34.0,
0.8763992786407471,0.3475838899612427,0.6868574023246765,1.637091875076294,35.0,
0.8750414848327637,0.35102513432502747,0.6834162473678589,1.6199673414230347,36.0,
0.8752073049545288,0.3471645414829254,0.6886816024780273,1.5361968278884888,37.0,
0.8752280473709106,0.3494282066822052,0.6879767775535583,1.5563958883285522,38.0,
0.8767309188842773,0.34363889694213867,0.6870646476745605,1.5623672008514404,39.0,
0.8761504888534546,0.3464193046092987,0.688391387462616,1.6298960447311401,40.0,
0.8745853900909424,0.3548010289669037,0.685696542263031,1.6717824935913086,41.0,
0.8773424625396729,0.34926530718803406,0.6839552521705627,1.7219182252883911,42.0,
0.8765443563461304,0.346800297498703,0.6955223679542542,1.6678252220153809,43.0,
0.8772906064987183,0.34514719247817993,0.6801409721374512,1.7307745218276978,44.0,
0.8774046301841736,0.3490922152996063,0.6852819323539734,1.6686805486679077,45.0,
0.8765547275543213,0.3456045687198639,0.6747927069664001,1.7602174282073975,46.0,
0.8761919736862183,0.34579628705978394,0.6824212074279785,1.6457417011260986,47.0,
0.8771247863769531,0.34502753615379333,0.687313437461853,1.744376540184021,48.0,
0.8768967390060425,0.3423632085323334,0.6889718174934387,1.6527296304702759,49.0,
0.877871036529541,0.3476029336452484,0.6838722825050354,1.619376540184021,50.0,
0.8750103712081909,0.3514725863933563,0.678565502166748,1.7660609483718872,51.0,
0.8767827749252319,0.3496220111846924,0.6750414371490479,1.6888185739517212,52.0,
0.8766272664070129,0.34268125891685486,0.6837064623832703,1.650048851966858,53.0,
0.8763785362243652,0.35125961899757385,0.6855306625366211,1.696842908859253,54.0,
0.8786795139312744,0.3449605703353882,0.6864427924156189,1.733080506324768,55.0,
0.8775393962860107,0.3437611758708954,0.6800165772438049,1.696748971939087,56.0,
0.8767516613006592,0.347366064786911,0.6899668574333191,1.5955921411514282,57.0,
0.8768656849861145,0.34455224871635437,0.6822139024734497,1.845502495765686,58.0,
0.8781923651695251,0.34386029839515686,0.6897180676460266,1.6702827215194702,59.0,
0.8770211338996887,0.34984877705574036,0.6752073168754578,1.7529189586639404,60.0,
0.8768138289451599,0.35077834129333496,0.6800580620765686,1.6954950094223022,61.0,
0.8784929513931274,0.34552186727523804,0.6817578673362732,1.7229540348052979,62.0,
0.8777052164077759,0.3463572859764099,0.6858623623847961,1.6958483457565308,63.0,
