accuracy,loss,val_accuracy,val_loss,epoch,test_loss
0.5244346857070923,1.1070880889892578,0.6481155753135681,0.7988501787185669,0.0,
0.6877826452255249,0.7222114205360413,0.7003768682479858,0.6527231931686401,1.0,
0.729899525642395,0.5483849048614502,0.7139447331428528,0.530644416809082,2.0,
0.7522612810134888,0.46023398637771606,0.723492443561554,0.5031651854515076,3.0,
0.7614949941635132,0.44747069478034973,0.7262563109397888,0.4707186222076416,4.0,
0.7630025148391724,0.42445674538612366,0.7356783747673035,0.4839657247066498,5.0,
0.7622487545013428,0.4317675828933716,0.7266331911087036,0.49793946743011475,6.0,
0.7690012454986572,0.41404688358306885,0.7576633095741272,0.41237518191337585,7.0,
0.7693153023719788,0.3991665244102478,0.7532663345336914,0.4398792088031769,8.0,
0.7669911980628967,0.41140761971473694,0.7608039975166321,0.4085843563079834,9.0,
0.7755025029182434,0.395894855260849,0.7575376629829407,0.41391363739967346,10.0,
0.7745289206504822,0.39638349413871765,0.7550251483917236,0.4182928502559662,11.0,
0.7771042585372925,0.38616570830345154,0.7523869276046753,0.4102085828781128,12.0,
0.7781407237052917,0.3922416567802429,0.7579145431518555,0.42894265055656433,13.0,
0.7774497270584106,0.3958572447299957,0.752135694026947,0.4275689125061035,14.0,
0.7820351719856262,0.3841768205165863,0.7644472122192383,0.4318254888057709,15.0,
0.7809987664222717,0.39331477880477905,0.7522612810134888,0.40100881457328796,16.0,
0.7780464887619019,0.3849498927593231,0.7630653381347656,0.39792758226394653,17.0,
0.77839195728302,0.3862231373786926,0.7471105456352234,0.4653841555118561,18.0,
0.7828831672668457,0.3713529706001282,0.7654522657394409,0.39367514848709106,19.0,
0.7798994779586792,0.37567025423049927,0.7541457414627075,0.42492571473121643,20.0,
0.7818467617034912,0.3804273307323456,0.7591708302497864,0.40668269991874695,21.0,
0.7816897034645081,0.37826085090637207,0.7646985054016113,0.38833150267601013,22.0,
0.7823806405067444,0.3697327971458435,0.7624371647834778,0.40422314405441284,23.0,
0.7810301780700684,0.380102276802063,0.7591708302497864,0.40301480889320374,24.0,
0.7784861922264099,0.40460774302482605,0.7579145431518555,0.4587705731391907,25.0,
0.7846733927726746,0.37788504362106323,0.7702261209487915,0.3881972134113312,26.0,
0.7858982682228088,0.3736079931259155,0.7577889561653137,0.4105905592441559,27.0,
0.7824434638023376,0.3703836500644684,0.766080379486084,0.4027254283428192,28.0,
0.7828517556190491,0.37718695402145386,0.7645728588104248,0.40751299262046814,29.0,
0.7822864055633545,0.3775613605976105,0.7644472122192383,0.3987782597541809,30.0,
0.7858668565750122,0.36752548813819885,0.7624371647834778,0.40749821066856384,31.0,
0.783385694026947,0.3797048330307007,0.7631909251213074,0.3896576166152954,32.0,
0.783574104309082,0.3690282106399536,0.7494974732398987,0.4353376626968384,33.0,
0.7843906879425049,0.37829646468162537,0.7621859312057495,0.39397042989730835,34.0,
0.7845791578292847,0.36818188428878784,0.7424623370170593,0.5150306224822998,35.0,
0.7858354449272156,0.37701982259750366,0.7556532621383667,0.4136369824409485,36.0,
0.7868090271949768,0.3669607937335968,0.7625628113746643,0.42022794485092163,37.0,
0.7849560379981995,0.36839738488197327,0.7635678648948669,0.4100528657436371,38.0,
0.7803391814231873,0.3869970738887787,0.7560301423072815,0.42089301347732544,39.0,
0.785081684589386,0.3657383918762207,0.766080379486084,0.4023825228214264,40.0,
0.7836055159568787,0.3736056983470917,0.7586683630943298,0.4151342511177063,41.0,
0.7864007353782654,0.3686073124408722,0.7649497389793396,0.402430921792984,42.0,
0.784296452999115,0.37402695417404175,0.7482411861419678,0.4674147963523865,43.0,
0.7874686121940613,0.37065204977989197,0.7629396915435791,0.39904356002807617,44.0,
0.7870289087295532,0.3665408790111542,0.7444723844528198,0.45273810625076294,45.0,
0.7807788848876953,0.37041476368904114,0.7616834044456482,0.3853120803833008,46.0,
0.7855841517448425,0.3740960955619812,0.7644472122192383,0.40542998909950256,47.0,
0.7880653142929077,0.3663637042045593,0.7482411861419678,0.4290054142475128,48.0,
0.7866834402084351,0.374525785446167,0.7599246501922607,0.40589240193367004,49.0,
0.7867462038993835,0.3614856004714966,0.7463567852973938,0.42030227184295654,50.0,
0.7820979952812195,0.3832089304924011,0.7630653381347656,0.4082764685153961,51.0,
0.7903580665588379,0.3743552565574646,0.7512562870979309,0.4546525180339813,52.0,
0.7853329181671143,0.36505764722824097,0.7650753855705261,0.39646458625793457,53.0,
0.7843278646469116,0.3733418583869934,0.7566583156585693,0.4122401773929596,54.0,
0.7891645431518555,0.3630771040916443,0.7728643417358398,0.37484946846961975,55.0,
0.7837939858436584,0.3751021921634674,0.7716080546379089,0.38132378458976746,56.0,
0.7852072715759277,0.3721320629119873,0.7554020285606384,0.4163770079612732,57.0,
0.7871231436729431,0.3650304973125458,0.7680904269218445,0.3998596668243408,58.0,
0.7837311625480652,0.36831164360046387,0.7624371647834778,0.399960994720459,59.0,
0.7876884341239929,0.37311452627182007,0.7511306405067444,0.4540875256061554,60.0,
0.7855213284492493,0.37014052271842957,0.7667085528373718,0.40088099241256714,61.0,
0.7860238552093506,0.3772732615470886,0.7631909251213074,0.40227657556533813,62.0,
0.786243736743927,0.36960646510124207,0.7699748873710632,0.38306117057800293,63.0,
0.7916457056999207,0.36234548687934875,0.7655779123306274,0.3907507061958313,64.0,
0.7886934876441956,0.3677520155906677,0.7551507353782654,0.43228185176849365,65.0,
0.7871231436729431,0.36244186758995056,0.7672110795974731,0.39651310443878174,66.0,
0.7873115539550781,0.3642560541629791,0.7640703320503235,0.3921273350715637,67.0,
0.786243736743927,0.373929888010025,0.7574120759963989,0.4020977318286896,68.0,
0.7877512574195862,0.3705829083919525,0.7672110795974731,0.3724685311317444,69.0,
0.7863379120826721,0.36453717947006226,0.7679648399353027,0.4009685218334198,70.0,
0.7894472479820251,0.3606317341327667,0.7508794069290161,0.42047983407974243,71.0,
0.7871231436729431,0.36754560470581055,0.76419597864151,0.39146503806114197,72.0,
0.7866206169128418,0.3664487600326538,0.7571607828140259,0.4160937964916229,73.0,
0.7890703678131104,0.37035509943962097,0.7605527639389038,0.39497092366218567,74.0,
0.7845163345336914,0.37746304273605347,0.7590452432632446,0.4277840852737427,75.0,
0.7884421944618225,0.3784337043762207,0.7690954804420471,0.4135259687900543,76.0,
0.7894158363342285,0.3718172013759613,0.7665829062461853,0.396455317735672,77.0,
0.7893216013908386,0.36480963230133057,0.7560301423072815,0.4166741967201233,78.0,
0.7863065600395203,0.36195504665374756,0.7586683630943298,0.44422951340675354,79.0,
0.7867462038993835,0.36892691254615784,0.7751256227493286,0.3801953196525574,80.0,
0.7876256108283997,0.3645981252193451,0.7645728588104248,0.4015127122402191,81.0,
0.787594199180603,0.36628657579421997,0.7624371647834778,0.40284571051597595,82.0,
0.7891331911087036,0.3652456998825073,0.7552763819694519,0.4114309549331665,83.0,
0.7883166074752808,0.3597668409347534,0.7590452432632446,0.40612879395484924,84.0,
0.7881909608840942,0.3668234646320343,0.7531406879425049,0.45642584562301636,85.0,
0.790012538433075,0.3619534969329834,0.7738693356513977,0.3829233646392822,86.0,
0.7881909608840942,0.3636191487312317,0.7560301423072815,0.4646459221839905,87.0,
0.7890389561653137,0.3619967997074127,0.7677135467529297,0.40338605642318726,88.0,
0.7866834402084351,0.371012806892395,0.7685929536819458,0.3901839256286621,89.0,
0.7906721234321594,0.3601657450199127,0.7677135467529297,0.38772058486938477,90.0,
0.7881595492362976,0.3581679165363312,0.752135694026947,0.41124552488327026,91.0,
0.7872487306594849,0.36051467061042786,0.7590452432632446,0.41384971141815186,92.0,
0.7877512574195862,0.36650899052619934,0.7616834044456482,0.38621973991394043,93.0,
0.7894158363342285,0.36546647548675537,0.7638190984725952,0.40778347849845886,94.0,
0.7910804152488708,0.3637019991874695,0.760175883769989,0.3966025114059448,95.0,
0.7866206169128418,0.36141663789749146,0.7572864294052124,0.42206892371177673,96.0,
0.7866520285606384,0.36814162135124207,0.7610552906990051,0.40320760011672974,97.0,
0.7899497747421265,0.363598108291626,0.7508794069290161,0.4401746094226837,98.0,
0.7891645431518555,0.35977333784103394,0.766080379486084,0.39323627948760986,99.0,
,,,,,2385.0
