accuracy,loss,val_accuracy,val_loss,epoch,test_loss
0.8730061054229736,0.23744522035121918,0.8504294753074646,0.2878112196922302,50.0,
0.8697852492332458,0.2394699603319168,0.8526380658149719,0.27217426896095276,51.0,
0.8694785237312317,0.24318067729473114,0.8435583114624023,0.3122490644454956,52.0,
0.8696318864822388,0.23602993786334991,0.8504294753074646,0.2710234522819519,53.0,
0.8720552325248718,0.24259670078754425,0.856932520866394,0.26165828108787537,54.0,
0.8711043000221252,0.23791243135929108,0.8506748676300049,0.2671489715576172,55.0,
0.871687114238739,0.23848678171634674,0.8468711376190186,0.2794497013092041,56.0,
0.8720552325248718,0.23733338713645935,0.8531288504600525,0.2704276740550995,57.0,
0.8699079751968384,0.2453419715166092,0.8552147150039673,0.25485092401504517,58.0,
0.873865008354187,0.23461878299713135,0.8442944884300232,0.30368906259536743,59.0,
0.8725460171699524,0.23577898740768433,0.8507975339889526,0.2811364531517029,60.0,
0.8693864941596985,0.2372540682554245,0.8482208847999573,0.28983837366104126,61.0,
0.8724846839904785,0.2369140386581421,0.8328834176063538,0.3492140769958496,62.0,
0.8698159456253052,0.23879612982273102,0.8482208847999573,0.2815483808517456,63.0,
0.8725460171699524,0.237930029630661,0.8510429263114929,0.2860589623451233,64.0,
0.8724539875984192,0.23491063714027405,0.8565644025802612,0.27020499110221863,65.0,
0.8728834390640259,0.2340591847896576,0.854969322681427,0.27250927686691284,66.0,
0.8722392916679382,0.24190431833267212,0.8292024731636047,0.3614290952682495,67.0,
0.8712883591651917,0.23944087326526642,0.8568097949028015,0.2527959942817688,68.0,
0.8750920295715332,0.22868363559246063,0.8467484712600708,0.32122161984443665,69.0,
0.8729754686355591,0.24048291146755219,0.8561963438987732,0.2609202265739441,70.0,
0.8732821941375732,0.22902138531208038,0.8547239303588867,0.2530199885368347,71.0,
0.871687114238739,0.23950225114822388,0.8385276198387146,0.3476596772670746,72.0,
0.8719632029533386,0.23809202015399933,0.8526380658149719,0.2633197605609894,73.0,
0.8729447722434998,0.23320168256759644,0.8479754328727722,0.28890174627304077,74.0,
0.8744478821754456,0.23594051599502563,0.8533742427825928,0.2718620002269745,75.0,
0.8720245361328125,0.23556645214557648,0.8438037037849426,0.3018876016139984,76.0,
0.8733742237091064,0.22854188084602356,0.8512883186340332,0.2944410443305969,77.0,
0.8739877343177795,0.2369377315044403,0.8408588767051697,0.3269158899784088,78.0,
0.8733435869216919,0.23432593047618866,0.8505521416664124,0.3002921938896179,79.0,
0.874325156211853,0.23260532319545746,0.8566871285438538,0.2518234848976135,80.0,
0.8720552325248718,0.23821333050727844,0.8511656522750854,0.28798389434814453,81.0,
0.8759815692901611,0.23215293884277344,0.8520245552062988,0.27460992336273193,82.0,
0.8771165609359741,0.22506290674209595,0.8552147150039673,0.26782840490341187,83.0,
0.8748772740364075,0.23581579327583313,0.8533742427825928,0.28300198912620544,84.0,
0.8748772740364075,0.23003292083740234,0.858282208442688,0.2667423188686371,85.0,
0.8735275864601135,0.24057838320732117,0.85300612449646,0.2710864245891571,86.0,
0.87319016456604,0.23505191504955292,0.8451533913612366,0.3077838122844696,87.0,
0.8723312616348267,0.2303180992603302,0.8581594824790955,0.257760614156723,88.0,
0.874785304069519,0.23243428766727448,0.8472392559051514,0.297370046377182,89.0,
0.8744785189628601,0.22890596091747284,0.8552147150039673,0.27580955624580383,90.0,
0.873650312423706,0.23563148081302643,0.8501840233802795,0.2636381685733795,91.0,
0.8753681182861328,0.2348392903804779,0.8555828332901001,0.2758484482765198,92.0,
0.874325156211853,0.23629121482372284,0.8634355664253235,0.24144962430000305,93.0,
0.8737423419952393,0.23004651069641113,0.8477300405502319,0.2807405889034271,94.0,
0.8707668781280518,0.2503143846988678,0.8573006391525269,0.2504056394100189,95.0,
0.8747546076774597,0.22495883703231812,0.8609815835952759,0.2503810226917267,96.0,
0.8746625781059265,0.2341107875108719,0.8574233055114746,0.2661271393299103,97.0,
0.873496949672699,0.23049312829971313,0.8514110445976257,0.28519976139068604,98.0,
0.8740490674972534,0.23259948194026947,0.8371779322624207,0.45194292068481445,99.0,
,,,,,1442.0
